season,week_ending,age_category,data_type,estimate
2025-26,2026-03-21,5-11 yr,Weekly Rate,2.3
2025-26,2026-03-21,65+ yr,Weekly Rate,2.8
2025-26,2026-03-21,12-17 yr,Cumulative Rate,27.0
2025-26,2026-03-21,0-<1 yr,Cumulative Rate,138.0
2025-26,2026-03-21,5-17 yr,Cumulative Rate,37.0
2025-26,2026-03-21,30-39 yr,Weekly Rate,1.2
2025-26,2026-03-21,50-64 yr,Weekly Rate,0.9
2025-26,2026-03-21,30-39 yr,Cumulative Rate,31.0
2025-26,2026-03-21,50-64 yr,Cumulative Rate,72.0
2025-26,2026-03-21,65+ yr,Cumulative Rate,267.0
2025-26,2026-03-21,0-<1 yr,Weekly Rate,3.3
2025-26,2026-03-21,40-49 yr,Cumulative Rate,34.0
2025-26,2026-03-21,Adults,Cumulative Rate,90.0
2025-26,2026-03-21,0-4 yr,Weekly Rate,2.5
2025-26,2026-03-21,Overall,Cumulative Rate,82.0
2025-26,2026-03-21,75-84 yr,Weekly Rate,3.0
2025-26,2026-03-21,85+ yr,Weekly Rate,5.3
2025-26,2026-03-21,65-74 yr,Weekly Rate,2.2
2025-26,2026-03-21,18-29 yr,Cumulative Rate,32.0
2025-26,2026-03-21,18-29 yr,Weekly Rate,0.6
2025-26,2026-03-21,75-84 yr,Cumulative Rate,329.0
2025-26,2026-03-21,0-4 yr,Cumulative Rate,90.0
2025-26,2026-03-28,50-64 yr,Cumulative Rate,73.0
2025-26,2026-03-28,0-<1 yr,Cumulative Rate,141.0
2025-26,2026-03-28,0-<1 yr,Weekly Rate,2.7
2025-26,2026-03-28,18-29 yr,Weekly Rate,0.6
2025-26,2026-03-28,0-4 yr,Cumulative Rate,93.0
2025-26,2026-03-28,12-17 yr,Weekly Rate,1.0
2025-26,2026-03-28,50-64 yr,Weekly Rate,0.8
2025-26,2026-03-28,30-39 yr,Weekly Rate,0.8
2025-26,2026-03-28,Adults,Weekly Rate,1.0
2025-26,2026-03-28,Adults,Cumulative Rate,91.0
2025-26,2026-03-28,75-84 yr,Cumulative Rate,332.0
2025-26,2026-03-28,65-74 yr,Cumulative Rate,165.0
2025-26,2026-03-28,75+ yr,Weekly Rate,2.9
2025-26,2026-03-28,1-4 yr,Cumulative Rate,81.0
2025-26,2026-03-28,18-49 yr,Weekly Rate,0.7
2025-26,2026-03-28,1-4 yr,Weekly Rate,2.3
2025-26,2026-03-28,Pediatrics,Weekly Rate,1.7
2025-26,2026-03-28,5-11 yr,Weekly Rate,1.9
2025-26,2026-03-28,Overall,Weekly Rate,1.2
2025-26,2026-03-28,18-49 yr,Cumulative Rate,33.0
2025-26,2026-03-28,5-17 yr,Weekly Rate,1.5
2025-26,2026-03-28,18-29 yr,Cumulative Rate,33.0
2025-26,2026-03-28,5-11 yr,Cumulative Rate,49.0
2025-26,2026-03-28,Pediatrics,Cumulative Rate,52.0
2025-26,2026-03-28,65-74 yr,Weekly Rate,1.3
2025-26,2026-03-28,85+ yr,Weekly Rate,4.6
2025-26,2026-03-28,Overall,Cumulative Rate,83.0
2025-26,2026-03-28,40-49 yr,Cumulative Rate,35.0
2025-26,2026-03-28,75-84 yr,Weekly Rate,2.3
2025-26,2026-03-28,30-39 yr,Cumulative Rate,31.0
2025-26,2026-03-28,65+ yr,Cumulative Rate,269.0
2025-26,2026-03-28,12-17 yr,Cumulative Rate,28.0
2025-26,2026-03-28,65+ yr,Weekly Rate,2.0
2025-26,2026-03-28,85+ yr,Cumulative Rate,670.0
2025-26,2026-03-28,5-17 yr,Cumulative Rate,38.0
2025-26,2026-03-28,0-4 yr,Weekly Rate,2.4
2025-26,2026-03-28,40-49 yr,Weekly Rate,0.8
2025-26,2026-03-28,75+ yr,Cumulative Rate,415.0
2025-26,2026-04-04,75+ yr,Weekly Rate,3.2
2025-26,2026-04-04,12-17 yr,Weekly Rate,0.5
2025-26,2026-04-04,18-29 yr,Cumulative Rate,33.0
2025-26,2026-04-04,5-11 yr,Weekly Rate,1.2
2025-26,2026-04-04,40-49 yr,Cumulative Rate,35.0
2025-26,2026-04-04,0-<1 yr,Weekly Rate,4.1
2025-26,2026-04-04,1-4 yr,Cumulative Rate,82.0
2025-26,2026-04-04,5-17 yr,Cumulative Rate,39.0
2025-26,2026-04-04,Pediatrics,Cumulative Rate,53.0
2025-26,2026-04-04,75-84 yr,Cumulative Rate,335.0
2025-26,2026-04-04,5-11 yr,Cumulative Rate,50.0
2025-26,2026-04-04,50-64 yr,Cumulative Rate,74.0
2025-26,2026-04-04,65-74 yr,Weekly Rate,1.2
2025-26,2026-04-04,85+ yr,Weekly Rate,3.9
2025-26,2026-04-04,0-4 yr,Weekly Rate,2.0
2025-26,2026-04-04,65+ yr,Cumulative Rate,271.0
2025-26,2026-04-04,Adults,Cumulative Rate,92.0
2025-26,2026-04-04,Overall,Cumulative Rate,84.0
2025-26,2026-04-04,30-39 yr,Weekly Rate,0.6
2025-26,2026-04-04,40-49 yr,Weekly Rate,0.7
2025-26,2026-04-04,30-39 yr,Cumulative Rate,32.0
2025-26,2026-04-04,0-<1 yr,Cumulative Rate,145.0
2025-26,2026-04-04,65+ yr,Weekly Rate,2.1
2025-26,2026-04-04,18-29 yr,Weekly Rate,0.5
2025-26,2026-04-04,50-64 yr,Weekly Rate,0.8
2025-26,2026-04-04,12-17 yr,Cumulative Rate,28.0
2025-26,2026-04-04,75+ yr,Cumulative Rate,418.0
2025-26,2026-04-04,Adults,Weekly Rate,0.9
2025-26,2026-04-04,85+ yr,Cumulative Rate,674.0
2025-26,2026-04-04,18-49 yr,Weekly Rate,0.6
2025-26,2026-04-04,Pediatrics,Weekly Rate,1.1
2025-26,2026-04-04,Overall,Weekly Rate,1.0
2025-26,2026-04-04,65-74 yr,Cumulative Rate,167.0
2025-26,2026-04-04,5-17 yr,Weekly Rate,0.8
2025-26,2026-04-04,75-84 yr,Weekly Rate,3.0
2025-26,2026-04-04,1-4 yr,Weekly Rate,1.5
2025-26,2026-04-04,0-4 yr,Cumulative Rate,95.0
2025-26,2026-04-04,18-49 yr,Cumulative Rate,33.0
2025-26,2026-04-11,5-17 yr,Weekly Rate,0.7
2025-26,2026-04-11,5-17 yr,Cumulative Rate,40.0
2025-26,2026-04-11,18-29 yr,Weekly Rate,0.2
2025-26,2026-04-11,75+ yr,Weekly Rate,1.9
2025-26,2026-04-11,5-11 yr,Weekly Rate,1.0
2025-26,2026-04-11,40-49 yr,Cumulative Rate,36.0
2025-26,2026-04-11,Overall,Weekly Rate,0.7
2025-26,2026-04-11,50-64 yr,Cumulative Rate,74.0
2025-26,2026-04-11,65-74 yr,Cumulative Rate,167.0
2025-26,2026-04-11,65+ yr,Weekly Rate,1.3
2025-26,2026-04-11,40-49 yr,Weekly Rate,0.6
2025-26,2026-04-11,18-49 yr,Cumulative Rate,34.0
2025-26,2026-04-11,Pediatrics,Cumulative Rate,54.0
2025-26,2026-04-11,12-17 yr,Cumulative Rate,28.0
2025-26,2026-04-11,50-64 yr,Weekly Rate,0.5
2025-26,2026-04-11,75-84 yr,Cumulative Rate,336.0
2025-26,2026-04-11,1-4 yr,Weekly Rate,1.1
2025-26,2026-04-11,18-49 yr,Weekly Rate,0.5
2025-26,2026-04-11,30-39 yr,Weekly Rate,0.6
2025-26,2026-04-11,85+ yr,Weekly Rate,3.1
2025-26,2026-04-11,Adults,Weekly Rate,0.6
2025-26,2026-04-11,85+ yr,Cumulative Rate,677.0
2025-26,2026-04-11,1-4 yr,Cumulative Rate,83.0
2025-26,2026-04-11,Adults,Cumulative Rate,93.0
2025-26,2026-04-11,Pediatrics,Weekly Rate,0.8
2025-26,2026-04-11,75+ yr,Cumulative Rate,420.0
2025-26,2026-04-11,0-4 yr,Weekly Rate,1.0
2025-26,2026-04-11,0-<1 yr,Cumulative Rate,145.0
2025-26,2026-04-11,Overall,Cumulative Rate,85.0
2025-26,2026-04-11,18-29 yr,Cumulative Rate,34.0
2025-26,2026-04-11,0-<1 yr,Weekly Rate,0.5
2025-26,2026-04-11,65+ yr,Cumulative Rate,272.0
2025-26,2026-04-11,75-84 yr,Weekly Rate,1.5
2025-26,2026-04-11,0-4 yr,Cumulative Rate,96.0
2025-26,2026-04-11,65-74 yr,Weekly Rate,0.8
2025-26,2026-04-11,30-39 yr,Cumulative Rate,32.0
2025-26,2026-04-11,12-17 yr,Weekly Rate,0.3
2025-26,2026-04-11,5-11 yr,Cumulative Rate,51.0
2025-26,2026-04-18,30-39 yr,Cumulative Rate,33.0
2025-26,2026-04-18,Pediatrics,Weekly Rate,0.8
2025-26,2026-04-18,65+ yr,Cumulative Rate,274.0
2025-26,2026-04-18,1-4 yr,Cumulative Rate,84.0
2025-26,2026-04-18,85+ yr,Cumulative Rate,680.0
2025-26,2026-04-18,75+ yr,Cumulative Rate,422.0
2025-26,2026-04-18,0-<1 yr,Weekly Rate,2.4
2025-26,2026-04-18,0-4 yr,Cumulative Rate,97.0
2025-26,2026-04-18,75-84 yr,Cumulative Rate,338.0
2025-26,2026-04-18,1-4 yr,Weekly Rate,1.1
2025-26,2026-04-18,0-<1 yr,Cumulative Rate,148.0
2025-26,2026-04-18,Overall,Weekly Rate,0.7
2025-26,2026-04-18,18-49 yr,Cumulative Rate,34.0
2025-26,2026-04-18,85+ yr,Weekly Rate,2.9
2025-26,2026-04-18,Overall,Cumulative Rate,85.0
2025-26,2026-04-18,12-17 yr,Cumulative Rate,29.0
2025-26,2026-04-18,18-29 yr,Weekly Rate,0.3
2025-26,2026-04-18,75-84 yr,Weekly Rate,1.8
2025-26,2026-04-18,65-74 yr,Cumulative Rate,169.0
2025-26,2026-04-18,40-49 yr,Weekly Rate,0.4
2025-26,2026-04-18,18-29 yr,Cumulative Rate,34.0
2025-26,2026-04-18,5-17 yr,Cumulative Rate,41.0
2025-26,2026-04-18,5-11 yr,Cumulative Rate,51.0
2025-26,2026-04-18,18-49 yr,Weekly Rate,0.4
2025-26,2026-04-18,65-74 yr,Weekly Rate,1.5
2025-26,2026-04-18,Pediatrics,Cumulative Rate,55.0
2025-26,2026-04-18,40-49 yr,Cumulative Rate,36.0
2025-26,2026-04-18,12-17 yr,Weekly Rate,0.3
2025-26,2026-04-18,5-11 yr,Weekly Rate,0.7
2025-26,2026-04-18,5-17 yr,Weekly Rate,0.6
2025-26,2026-04-18,Adults,Cumulative Rate,93.0
2025-26,2026-04-18,50-64 yr,Weekly Rate,0.6
2025-26,2026-04-18,50-64 yr,Cumulative Rate,75.0
2025-26,2026-04-18,0-4 yr,Weekly Rate,1.3
2025-26,2026-04-18,65+ yr,Weekly Rate,1.7
2025-26,2026-04-18,30-39 yr,Weekly Rate,0.5
2025-26,2026-04-18,75+ yr,Weekly Rate,2.1
2025-26,2026-04-18,Adults,Weekly Rate,0.7
2025-26,2026-04-25,85+ yr,Cumulative Rate,682.0
2025-26,2026-04-25,30-39 yr,Weekly Rate,0.2
2025-26,2026-04-25,5-17 yr,Cumulative Rate,41.0
2025-26,2026-04-25,Adults,Cumulative Rate,94.0
2025-26,2026-04-25,75-84 yr,Cumulative Rate,339.0
2025-26,2026-04-25,18-29 yr,Weekly Rate,0.2
2025-26,2026-04-25,65+ yr,Cumulative Rate,275.0
2025-26,2026-04-25,1-4 yr,Cumulative Rate,85.0
2025-26,2026-04-25,50-64 yr,Weekly Rate,0.6
2025-26,2026-04-25,12-17 yr,Cumulative Rate,29.0
2025-26,2026-04-25,0-4 yr,Cumulative Rate,98.0
2025-26,2026-04-25,18-49 yr,Weekly Rate,0.3
2025-26,2026-04-25,0-<1 yr,Weekly Rate,1.4
2025-26,2026-04-25,30-39 yr,Cumulative Rate,33.0
2025-26,2026-04-25,65-74 yr,Weekly Rate,0.9
2025-26,2026-04-25,0-4 yr,Weekly Rate,0.6
2025-26,2026-04-25,Overall,Cumulative Rate,86.0
2025-26,2026-04-25,18-29 yr,Cumulative Rate,34.0
2025-26,2026-04-25,12-17 yr,Weekly Rate,0.4
2025-26,2026-04-25,75+ yr,Cumulative Rate,423.0
2025-26,2026-04-25,Pediatrics,Cumulative Rate,55.0
2025-26,2026-04-25,Pediatrics,Weekly Rate,0.5
2025-26,2026-04-25,85+ yr,Weekly Rate,1.9
2025-26,2026-04-25,5-11 yr,Cumulative Rate,52.0
2025-26,2026-04-25,75+ yr,Weekly Rate,1.1
2025-26,2026-04-25,0-<1 yr,Cumulative Rate,149.0
2025-26,2026-04-25,40-49 yr,Weekly Rate,0.4
2025-26,2026-04-25,40-49 yr,Cumulative Rate,37.0
2025-26,2026-04-25,65-74 yr,Cumulative Rate,170.0
2025-26,2026-04-25,5-11 yr,Weekly Rate,0.5
2025-26,2026-04-25,75-84 yr,Weekly Rate,0.9
2025-26,2026-04-25,Adults,Weekly Rate,0.5
2025-26,2026-04-25,18-49 yr,Cumulative Rate,35.0
2025-26,2026-04-25,1-4 yr,Weekly Rate,0.4
2025-26,2026-04-25,Overall,Weekly Rate,0.5
2025-26,2026-04-25,5-17 yr,Weekly Rate,0.4
2025-26,2026-04-25,50-64 yr,Cumulative Rate,75.0
2025-26,2026-04-25,65+ yr,Weekly Rate,1.0
2025-26,2026-05-02,18-49 yr,Cumulative Rate,35.0
2025-26,2026-05-02,12-17 yr,Cumulative Rate,29.0
2025-26,2026-05-02,5-11 yr,Weekly Rate,0.4
2025-26,2026-05-02,85+ yr,Weekly Rate,1.5
2025-26,2026-05-02,0-<1 yr,Cumulative Rate,151.0
2025-26,2026-05-02,30-39 yr,Weekly Rate,0.4
2025-26,2026-05-02,50-64 yr,Cumulative Rate,76.0
2025-26,2026-05-02,40-49 yr,Weekly Rate,0.3
2025-26,2026-05-02,75+ yr,Weekly Rate,1.1
2025-26,2026-05-02,5-17 yr,Weekly Rate,0.3
2025-26,2026-05-02,12-17 yr,Weekly Rate,0.2
2025-26,2026-05-02,0-<1 yr,Weekly Rate,1.4
2025-26,2026-05-02,Adults,Cumulative Rate,94.0
2025-26,2026-05-02,30-39 yr,Cumulative Rate,34.0
2025-26,2026-05-02,18-29 yr,Weekly Rate,0.1
2025-26,2026-05-02,Overall,Weekly Rate,0.4
2025-26,2026-05-02,75-84 yr,Cumulative Rate,340.0
2025-26,2026-05-02,65+ yr,Weekly Rate,0.8
2025-26,2026-05-02,Pediatrics,Weekly Rate,0.4
2025-26,2026-05-02,65-74 yr,Weekly Rate,0.6
2025-26,2026-05-02,65+ yr,Cumulative Rate,275.0
2025-26,2026-05-02,75-84 yr,Weekly Rate,0.9
2025-26,2026-05-02,5-11 yr,Cumulative Rate,52.0
2025-26,2026-05-02,85+ yr,Cumulative Rate,683.0
2025-26,2026-05-02,40-49 yr,Cumulative Rate,37.0
2025-26,2026-05-02,18-29 yr,Cumulative Rate,34.0
2025-26,2026-05-02,Pediatrics,Cumulative Rate,56.0
2025-26,2026-05-02,0-4 yr,Cumulative Rate,98.0
2025-26,2026-05-02,1-4 yr,Cumulative Rate,85.0
2025-26,2026-05-02,0-4 yr,Weekly Rate,0.7
2025-26,2026-05-02,50-64 yr,Weekly Rate,0.4
2025-26,2026-05-02,Adults,Weekly Rate,0.4
2025-26,2026-05-02,1-4 yr,Weekly Rate,0.6
2025-26,2026-05-02,18-49 yr,Weekly Rate,0.3
2025-26,2026-05-02,65-74 yr,Cumulative Rate,170.0
2025-26,2026-05-02,5-17 yr,Cumulative Rate,41.0
2025-26,2026-05-02,75+ yr,Cumulative Rate,424.0
2025-26,2026-05-02,Overall,Cumulative Rate,86.0
2025-26,2026-05-09,65+ yr,Cumulative Rate,276.0
2025-26,2026-05-09,75+ yr,Cumulative Rate,425.0
2025-26,2026-05-09,0-<1 yr,Cumulative Rate,151.0
2025-26,2026-05-09,12-17 yr,Cumulative Rate,30.0
2025-26,2026-05-09,Overall,Weekly Rate,0.3
2025-26,2026-05-09,30-39 yr,Cumulative Rate,34.0
2025-26,2026-05-09,0-4 yr,Weekly Rate,0.4
2025-26,2026-05-09,18-29 yr,Cumulative Rate,34.0
2025-26,2026-05-09,65-74 yr,Weekly Rate,0.5
2025-26,2026-05-09,5-11 yr,Weekly Rate,0.5
2025-26,2026-05-09,Overall,Cumulative Rate,87.0
2025-26,2026-05-09,5-11 yr,Cumulative Rate,53.0
2025-26,2026-05-09,18-49 yr,Cumulative Rate,35.0
2025-26,2026-05-09,75+ yr,Weekly Rate,0.9
2025-26,2026-05-09,5-17 yr,Weekly Rate,0.3
2025-26,2026-05-09,Pediatrics,Cumulative Rate,56.0
2025-26,2026-05-09,85+ yr,Cumulative Rate,685.0
2025-26,2026-05-09,1-4 yr,Weekly Rate,0.4
2025-26,2026-05-09,65-74 yr,Cumulative Rate,171.0
2025-26,2026-05-09,65+ yr,Weekly Rate,0.7
2025-26,2026-05-09,Adults,Weekly Rate,0.3
2025-26,2026-05-09,85+ yr,Weekly Rate,1.7
2025-26,2026-05-09,75-84 yr,Weekly Rate,0.6
2025-26,2026-05-09,18-29 yr,Weekly Rate,0.1
2025-26,2026-05-09,Adults,Cumulative Rate,95.0
2025-26,2026-05-09,5-17 yr,Cumulative Rate,42.0
2025-26,2026-05-09,75-84 yr,Cumulative Rate,340.0
2025-26,2026-05-09,40-49 yr,Weekly Rate,0.1
2025-26,2026-05-09,12-17 yr,Weekly Rate,0.2
2025-26,2026-05-09,18-49 yr,Weekly Rate,0.2
2025-26,2026-05-09,0-<1 yr,Weekly Rate,0.5
2025-26,2026-05-09,0-4 yr,Cumulative Rate,99.0
2025-26,2026-05-09,40-49 yr,Cumulative Rate,37.0
2025-26,2026-05-09,50-64 yr,Weekly Rate,0.2
2025-26,2026-05-09,30-39 yr,Weekly Rate,0.2
2025-26,2026-05-09,1-4 yr,Cumulative Rate,86.0
2025-26,2026-05-09,50-64 yr,Cumulative Rate,76.0
2025-26,2026-05-09,Pediatrics,Weekly Rate,0.4
2025-26,2026-05-16,75-84 yr,Cumulative Rate,341.0
2025-26,2026-05-16,65+ yr,Weekly Rate,0.6
2025-26,2026-05-16,0-4 yr,Weekly Rate,0.5
2025-26,2026-05-16,0-<1 yr,Weekly Rate,0.5
2025-26,2026-05-16,50-64 yr,Cumulative Rate,76.0
2025-26,2026-05-16,85+ yr,Cumulative Rate,687.0
2025-26,2026-05-16,18-29 yr,Weekly Rate,0.1
2025-26,2026-05-16,75-84 yr,Weekly Rate,0.7
2025-26,2026-05-16,12-17 yr,Weekly Rate,0.2
2025-26,2026-05-16,12-17 yr,Cumulative Rate,30.0
2025-26,2026-05-16,18-29 yr,Cumulative Rate,34.0
2025-26,2026-05-16,75+ yr,Weekly Rate,0.9
2025-26,2026-05-16,30-39 yr,Cumulative Rate,34.0
2025-26,2026-05-16,5-17 yr,Cumulative Rate,42.0
2025-26,2026-05-16,5-11 yr,Cumulative Rate,53.0
2025-26,2026-05-16,Overall,Cumulative Rate,87.0
2025-26,2026-05-16,18-49 yr,Cumulative Rate,35.0
2025-26,2026-05-16,Pediatrics,Cumulative Rate,57.0
2025-26,2026-05-16,65-74 yr,Cumulative Rate,171.0
2025-26,2026-05-16,65+ yr,Cumulative Rate,277.0
2025-26,2026-05-16,40-49 yr,Cumulative Rate,37.0
2025-26,2026-05-16,5-11 yr,Weekly Rate,0.5
2025-26,2026-05-16,Pediatrics,Weekly Rate,0.4
2025-26,2026-05-16,1-4 yr,Weekly Rate,0.5
2025-26,2026-05-16,5-17 yr,Weekly Rate,0.3
2025-26,2026-05-16,30-39 yr,Weekly Rate,0.1
2025-26,2026-05-16,Overall,Weekly Rate,0.3
2025-26,2026-05-16,0-<1 yr,Cumulative Rate,152.0
2025-26,2026-05-16,40-49 yr,Weekly Rate,0.3
2025-26,2026-05-16,65-74 yr,Weekly Rate,0.4
2025-26,2026-05-16,Adults,Cumulative Rate,95.0
2025-26,2026-05-16,Adults,Weekly Rate,0.3
2025-26,2026-05-16,75+ yr,Cumulative Rate,426.0
2025-26,2026-05-16,18-49 yr,Weekly Rate,0.1
2025-26,2026-05-16,85+ yr,Weekly Rate,1.5
2025-26,2026-05-16,0-4 yr,Cumulative Rate,99.0
2025-26,2026-05-16,50-64 yr,Weekly Rate,0.3
2025-26,2026-05-16,1-4 yr,Cumulative Rate,86.0
2025-26,2026-05-23,18-29 yr,Weekly Rate,0.0
2025-26,2026-05-23,5-17 yr,Cumulative Rate,42.0
2025-26,2026-05-23,65-74 yr,Weekly Rate,0.3
2025-26,2026-05-23,5-11 yr,Cumulative Rate,53.0
2025-26,2026-05-23,75+ yr,Weekly Rate,0.5
2025-26,2026-05-23,18-49 yr,Weekly Rate,0.1
2025-26,2026-05-23,12-17 yr,Weekly Rate,0.2
2025-26,2026-05-23,75-84 yr,Weekly Rate,0.2
2025-26,2026-05-23,0-<1 yr,Cumulative Rate,152.0
2025-26,2026-05-23,30-39 yr,Cumulative Rate,34.0
2025-26,2026-05-23,Overall,Cumulative Rate,87.0
2025-26,2026-05-23,18-49 yr,Cumulative Rate,35.0
2025-26,2026-05-23,Pediatrics,Cumulative Rate,57.0
2025-26,2026-05-23,65-74 yr,Cumulative Rate,172.0
2025-26,2026-05-23,40-49 yr,Cumulative Rate,37.0
2025-26,2026-05-23,5-11 yr,Weekly Rate,0.2
2025-26,2026-05-23,1-4 yr,Weekly Rate,0.4
2025-26,2026-05-23,Pediatrics,Weekly Rate,0.2
2025-26,2026-05-23,5-17 yr,Weekly Rate,0.2
2025-26,2026-05-23,Overall,Weekly Rate,0.2
2025-26,2026-05-23,40-49 yr,Weekly Rate,0.1
2025-26,2026-05-23,0-4 yr,Cumulative Rate,100.0
2025-26,2026-05-23,Adults,Cumulative Rate,95.0
2025-26,2026-05-23,75-84 yr,Cumulative Rate,341.0
2025-26,2026-05-23,85+ yr,Weekly Rate,1.5
2025-26,2026-05-23,50-64 yr,Weekly Rate,0.2
2025-26,2026-05-23,75+ yr,Cumulative Rate,427.0
2025-26,2026-05-23,0-4 yr,Weekly Rate,0.4
2025-26,2026-05-23,85+ yr,Cumulative Rate,688.0
2025-26,2026-05-23,1-4 yr,Cumulative Rate,87.0
2025-26,2026-05-23,65+ yr,Weekly Rate,0.4
2025-26,2026-05-23,50-64 yr,Cumulative Rate,76.0
2025-26,2026-05-23,30-39 yr,Weekly Rate,0.1
2025-26,2026-05-23,Adults,Weekly Rate,0.2
2025-26,2026-05-23,65+ yr,Cumulative Rate,277.0
2025-26,2026-05-23,18-29 yr,Cumulative Rate,34.0
2025-26,2026-05-23,0-<1 yr,Weekly Rate,0.3
2025-26,2026-05-23,12-17 yr,Cumulative Rate,30.0
2025-26,2026-05-30,75+ yr,Cumulative Rate,427.0
2025-26,2026-05-30,50-64 yr,Weekly Rate,0.1
2025-26,2026-05-30,Adults,Weekly Rate,0.1
2025-26,2026-05-30,85+ yr,Weekly Rate,0.7
2025-26,2026-05-30,0-<1 yr,Weekly Rate,0.0
2025-26,2026-05-30,75-84 yr,Cumulative Rate,342.0
2025-26,2026-05-30,Pediatrics,Weekly Rate,0.2
2025-26,2026-05-30,Adults,Cumulative Rate,95.0
2025-26,2026-05-30,0-4 yr,Cumulative Rate,100.0
2025-26,2026-05-30,Overall,Weekly Rate,0.1
2025-26,2026-05-30,5-17 yr,Weekly Rate,0.2
2025-26,2026-05-30,75-84 yr,Weekly Rate,0.5
2025-26,2026-05-30,30-39 yr,Weekly Rate,0.0
2025-26,2026-05-30,40-49 yr,Cumulative Rate,38.0
2025-26,2026-05-30,50-64 yr,Cumulative Rate,76.0
2025-26,2026-05-30,1-4 yr,Weekly Rate,0.1
2025-26,2026-05-30,75+ yr,Weekly Rate,0.5
2025-26,2026-05-30,5-11 yr,Weekly Rate,0.2
2025-26,2026-05-30,65-74 yr,Cumulative Rate,172.0
2025-26,2026-05-30,18-29 yr,Weekly Rate,0.1
2025-26,2026-05-30,Pediatrics,Cumulative Rate,57.0
2025-26,2026-05-30,18-49 yr,Cumulative Rate,35.0
2025-26,2026-05-30,65+ yr,Cumulative Rate,277.0
2025-26,2026-05-30,30-39 yr,Cumulative Rate,34.0
2025-26,2026-05-30,Overall,Cumulative Rate,87.0
2025-26,2026-05-30,5-11 yr,Cumulative Rate,54.0
2025-26,2026-05-30,18-29 yr,Cumulative Rate,34.0
2025-26,2026-05-30,12-17 yr,Weekly Rate,0.2
2025-26,2026-05-30,5-17 yr,Cumulative Rate,42.0
2025-26,2026-05-30,65-74 yr,Weekly Rate,0.2
2025-26,2026-05-30,0-<1 yr,Cumulative Rate,152.0
2025-26,2026-05-30,85+ yr,Cumulative Rate,689.0
2025-26,2026-05-30,40-49 yr,Weekly Rate,0.2
2025-26,2026-05-30,1-4 yr,Cumulative Rate,87.0
2025-26,2026-05-30,0-4 yr,Weekly Rate,0.1
2025-26,2026-05-30,12-17 yr,Cumulative Rate,30.0
2025-26,2026-05-30,65+ yr,Weekly Rate,0.3
2025-26,2026-05-30,18-49 yr,Weekly Rate,0.1
2025-26,2026-06-06,75+ yr,Weekly Rate,0.3
2025-26,2026-06-06,12-17 yr,Weekly Rate,0.1
2025-26,2026-06-06,85+ yr,Cumulative Rate,689.0
2025-26,2026-06-06,1-4 yr,Cumulative Rate,87.0
2025-26,2026-06-06,75+ yr,Cumulative Rate,427.0
2025-26,2026-06-06,75-84 yr,Cumulative Rate,342.0
2025-26,2026-06-06,0-4 yr,Cumulative Rate,100.0
2025-26,2026-06-06,Overall,Weekly Rate,0.1
2025-26,2026-06-06,65-74 yr,Cumulative Rate,172.0
2025-26,2026-06-06,18-49 yr,Cumulative Rate,35.0
2025-26,2026-06-06,Overall,Cumulative Rate,87.0
2025-26,2026-06-06,18-29 yr,Weekly Rate,0.0
2025-26,2026-06-06,12-17 yr,Cumulative Rate,30.0
2025-26,2026-06-06,18-29 yr,Cumulative Rate,35.0
2025-26,2026-06-06,18-49 yr,Weekly Rate,0.1
2025-26,2026-06-06,5-11 yr,Cumulative Rate,54.0
2025-26,2026-06-06,40-49 yr,Weekly Rate,0.0
2025-26,2026-06-06,30-39 yr,Cumulative Rate,34.0
2025-26,2026-06-06,Pediatrics,Cumulative Rate,57.0
2025-26,2026-06-06,40-49 yr,Cumulative Rate,38.0
2025-26,2026-06-06,5-17 yr,Weekly Rate,0.1
2025-26,2026-06-06,Adults,Cumulative Rate,95.0
2025-26,2026-06-06,50-64 yr,Weekly Rate,0.1
2025-26,2026-06-06,0-4 yr,Weekly Rate,0.1
2025-26,2026-06-06,30-39 yr,Weekly Rate,0.1
2025-26,2026-06-06,65+ yr,Weekly Rate,0.2
2025-26,2026-06-06,Adults,Weekly Rate,0.1
2025-26,2026-06-06,65+ yr,Cumulative Rate,278.0
2025-26,2026-06-06,0-<1 yr,Weekly Rate,0.3
2025-26,2026-06-06,Pediatrics,Weekly Rate,0.1
2025-26,2026-06-06,50-64 yr,Cumulative Rate,76.0
2025-26,2026-06-06,5-11 yr,Weekly Rate,0.2
2025-26,2026-06-06,5-17 yr,Cumulative Rate,43.0
2025-26,2026-06-06,65-74 yr,Weekly Rate,0.1
2025-26,2026-06-06,75-84 yr,Weekly Rate,0.2
2025-26,2026-06-06,1-4 yr,Weekly Rate,0.1
2025-26,2026-06-06,85+ yr,Weekly Rate,0.5
2025-26,2026-06-06,0-<1 yr,Cumulative Rate,152.0
2025-26,2026-06-13,30-39 yr,Cumulative Rate,34.0
2025-26,2026-06-13,5-11 yr,Cumulative Rate,54.0
2025-26,2026-06-13,75-84 yr,Weekly Rate,0.3
2025-26,2026-06-13,18-29 yr,Weekly Rate,0.1
2025-26,2026-06-13,65+ yr,Weekly Rate,0.3
2025-26,2026-06-13,5-17 yr,Cumulative Rate,43.0
2025-26,2026-06-13,85+ yr,Cumulative Rate,690.0
2025-26,2026-06-13,12-17 yr,Cumulative Rate,30.0
2025-26,2026-06-13,18-49 yr,Weekly Rate,0.1
